# v_kappa_fit_slope=-0.299453
# v_kappa_fit_intercept=0.695804
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.770548
# v_radius_fit_slope=0.299453
# v_radius_fit_intercept=0.695804
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.770548
# omega_kappa_fit_slope=0.700547
# omega_kappa_fit_intercept=0.695804
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.770548
# omega_radius_fit_slope=-0.700547
# omega_radius_fit_intercept=0.695804
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.770548
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
5.61,-0.36028518881118976,0.22360020279720347,1.40113287360249,4.107213158576767,0.24347409335489104,5.754751375373785,0.33728110482945317,1.4127447349124191,-1.4127447349126625,1.7500258397419002,-0.33015677569704893,-0.01800259697588613,-0.9923141983773822,-0.12374381478948111,0.12374381478948111,-0.9923141983773822
5.62,-0.3739100885780895,0.221471671328672,1.357318122485706,4.7326390704133035,0.21129859791155767,6.423696777454965,0.3055107840971619,1.5544829899164416,-1.554482989916653,1.8599937740136165,-0.334935415759624,0.013798677518531033,-0.9828413243759663,-0.18445305933731904,0.18445305933731904,-0.9828413243759663
5.63,-0.3867704405594416,0.2185772960372967,1.2866061796625854,5.814374859875078,0.17198753504883466,7.480810625589047,0.2520078830786621,1.7603332754409464,-1.7603332754411183,2.0123411585196074,-0.3429323927786094,0.05227053796979664,-0.9669698331354533,-0.254890842922993,0.254890842922993,-0.9669698331354533
5.64,-0.39856130769230874,0.21493949184149247,1.1931448663168702,7.574783040924445,0.1320169824795174,9.037813498742064,0.17659256601771026,2.024824709523139,-2.024824709523271,2.201417275540846,-0.3540812778147416,0.0906414202350833,-0.9415309248243947,-0.3369265759766066,0.3369265759766066,-0.9415309248243947
5.65,-0.4090901421911433,0.21059065501165564,1.0890390580596974,10.359222243860104,0.09653234349640505,11.281597634683695,0.08529570929452056,2.337877161026743,-2.3378771610268396,2.423172870321283,-0.36695324126944306,0.1237403532182242,-0.8997015782251747,-0.43650552131574444,0.43650552131574444,-0.8997015782251747
5.66,-0.41810665268065383,0.20545042424242488,0.9804970118382579,14.195821956840666,0.07044326161882093,13.918961009270493,-0.019695680940122084,2.652947692922047,-2.6529476929221176,2.6332520119820177,-0.3791098351571984,0.14678611370756783,-0.8327881075745265,-0.5535918784469647,0.5535918784469647,-0.8327881075745265
5.67,-0.42547591142191266,0.1996621724941731,0.8849238078559343,19.086292536031017,0.05239362218262935,16.88991466883967,-0.12225373049856028,2.948970409134806,-2.948970409134858,2.826716678636471,-0.38979646733130546,0.1612946222101934,-0.7322942886119732,-0.6809883074372747,0.6809883074372747,-0.7322942886119732
5.68,-0.43113702564102685,0.19337181585081645,0.8138117297110894,24.46332127580673,0.04087752389488177,19.908537801949247,-0.20602623001253584,3.1971749050071514,-3.1971749050071923,2.9911486749950114,-0.3980275353802203,0.16939821340061884,-0.5864739388787398,-0.8099680975298077,0.8099680975298077,-0.5864739388787398
5.69,-0.4350519603729616,0.18661960139860195,0.7610050969707842,29.47132510650344,0.03393128732373476,22.427828620544318,-0.27311522341517497,3.383417760329953,-3.3834177603299866,3.1103025369153645,-0.4039536498123719,0.17304656416599223,-0.40001539296582445,-0.9165084207962287,0.9165084207962287,-0.40001539296582445
5.7,-0.4371767925407938,0.1795626620046626,0.7319075190270268,32.57177856616091,0.030701424485271356,23.83952964067282,-0.31210111312942423,3.483446225293704,-3.483446225293735,3.1713451121650054,-0.40693367154815663,0.17427767401557703,-0.17214145850575358,-0.9850722401243027,0.9850722401243027,-0.17214145850575358
