# v_kappa_fit_slope=-0.211622
# v_kappa_fit_intercept=0.276375
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.532190
# v_radius_fit_slope=0.211622
# v_radius_fit_intercept=0.276375
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.532190
# omega_kappa_fit_slope=0.788378
# omega_kappa_fit_intercept=0.276375
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.532190
# omega_radius_fit_slope=-0.788378
# omega_radius_fit_intercept=0.276375
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.532190
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
3.89,-0.220956284382285,0.1434967668997673,0.8173047564331214,4.971448656654605,0.20114861262043496,-4.0631886334482195,-0.2017432347863947,1.6037112778486275,-1.6037112778488285,1.4019680430628134,-0.14309868886716914,0.3289663309246996,-0.9220524149237539,0.3870650386346893,0.3870650386346893,0.9220524149237539
3.9,-0.22895954545454608,0.14700999766899808,0.9200409070366571,3.57952910568157,0.27936635531541876,-3.293313205155724,-0.08333714575727354,1.27523125703534,-1.2752312570356192,1.1918941112784727,-0.11114227620688373,0.4003174226472008,-0.9067213003958917,0.42173034442447105,0.42173034442447105,0.9067213003958917
3.91,-0.23768190442890505,0.15126058974359016,1.0277218415855516,2.499304538628302,0.40011130478258233,-2.56858986312214,0.027344548303805755,0.9160125086249769,-0.916012508625377,0.9433570569291464,-0.05939461247102784,0.5094542492924162,-0.8952350390190866,0.4455942379704822,0.4455942379704822,0.8952350390190866
3.92,-0.24720892307692377,0.1561943216783221,1.1243966458073418,1.8444031882078589,0.5421808021114528,-2.073840758337102,0.11724657695022093,0.6121557499370016,-0.6121557499375438,0.7294023268876172,0.006410088303570982,0.635399308343219,-0.883847205210462,0.4677757131806388,0.4677757131806388,0.883847205210462
3.93,-0.25743464568764635,0.16176806759906806,1.2092752316011646,1.393634673131243,0.7175481632876317,-1.6852878921179975,0.19002119799937875,0.3319152070672436,-0.3319152070679612,0.5219364050670973,0.09182461823685811,0.788580107368985,-0.8735469921599697,0.48673982011776046,0.48673982011776046,0.8735469921599697
3.94,-0.268266375291376,0.1679248391608396,1.2797190409495578,1.0292226047518989,0.9716071094649977,-1.3171157646765301,0.24664055457987993,0.02880376460429355,-0.028803764605265254,0.2754443191847994,0.22255628254359128,1.0064434696752012,-0.8630223290313982,0.505165774368396,0.505165774368396,0.8630223290313982
3.95,-0.2794893053613061,0.1746279673659678,1.3364423100690113,0.5514888932538529,1.8132731451726303,-0.7370330904774776,0.290011090733675,-0.5951335796503004,0.5951335796484872,-0.3051224889154097,0.6558327514697239,1.728053906707391,-0.8566971520395873,0.5158197259578781,0.5158197259578781,0.8566971520395873
3.96,-0.29111306060606146,0.18172863636363684,1.376640998509338,0.058625799393661596,17.05733670714022,-0.0807066790156868,0.31964647298040677,-2.8365804165958814,2.836580416578824,-2.5169339436032283,8.673537407680012,14.693371463139453,-0.8507566612353534,0.5255597999882353,0.5255597999882353,0.8507566612353534
3.97,-0.302947783216784,0.18899326573426625,1.4070624339353732,0.41746752365662804,2.3953959130485956,0.5874028699251822,0.3415041509468922,-0.8735485253656381,0.8735485253632428,-0.5320443744171897,-1.5561803208289773,-1.8524106107545057,-0.8522198211011146,0.5231838840430622,-0.5231838840430622,-0.8522198211011146
3.98,-0.3150480512820521,0.19631403729603783,1.4209674356099693,0.8585824700586824,1.1647104790416782,1.2200177307387803,0.35133793232174204,-0.15247254028959611,0.15247254028843144,0.19886539203281905,-0.9154832025380779,-0.801698051372162,-0.8568756842374665,0.515523095275637,-0.515523095275637,-0.8568756842374665
3.99,-0.32730627272727364,0.2035729790209796,1.423703099398537,1.3816564132900129,0.7237689416705757,1.967068517904568,0.35326129363774794,0.3232830788711154,-0.3232830788718392,0.6765443725092247,-0.6901839251362725,-0.42265484718085444,-0.8652316922527273,0.501372235690691,-0.501372235690691,-0.8652316922527273
4.0,-0.3396881794871804,0.21055108624708685,1.4145378142746596,1.906156107662648,0.5246160038936619,2.69632989419902,0.3468028447175747,0.6450887051638738,-0.6450887051643986,0.991891549881673,-0.5915350254342595,-0.24966094937123245,-0.8772359825140296,0.48005940359776844,-0.48005940359776844,-0.8772359825140296
4.01,-0.35215951748251845,0.21712266433566493,1.3977286689735562,2.4607244320915385,0.40638439109966695,3.4394250851775148,0.33484853983414253,0.9004557911822516,-0.9004557911826581,1.2353043310165392,-0.5352158853248352,-0.1456977313449511,-0.8928010121127381,0.4504512767996896,-0.4504512767996896,-0.8928010121127381
4.02,-0.36462450582750683,0.22312913519813582,1.369932012008625,3.0841961658944217,0.32423359157820436,4.225139058972424,0.31476111233753273,1.1262910612963695,-1.1262910612966939,1.4410521736339952,-0.49896327035747445,-0.07196494853152857,-0.9101280416175122,0.4143271024944808,-0.4143271024944808,-0.9101280416175122
4.03,-0.3770459160839171,0.2284135617715624,1.330654962106873,3.758783257250131,0.26604353897524774,5.001643592743421,0.2856712737305538,1.324095303236266,-1.3240953032365321,1.6097665769668794,-0.4755373707296643,-0.01872728469501514,-0.9289488758815913,0.3702080307048023,-0.3702080307048023,-0.9289488758815913
4.04,-0.3893086410256421,0.23288002097902166,1.2790718664081027,4.601964330734898,0.21729851170751913,5.886243105655817,0.24613471054753322,1.5264832407649915,-1.526483240765209,1.7726179513125615,-0.4580113678017653,0.026728187313144275,-0.948703385246415,0.3161674980480955,-0.3161674980480955,-0.948703385246415
